minute_index,2018,2019,2020,2021,2022,2023,2024,2025+
89,0.24401061180376124,0.26413219025880985,0.24181661533158863,0.2628656064932656,0.2524198453242612,0.2531964745008038,0.23633206450416921,0.2562933328884677
90,0.30657073581818584,0.3384562785024658,0.2978577330617951,0.33152187360955937,0.3136014237809577,0.3076272461420926,0.3063298381915372,0.36591763316333026
91,0.25719104251342656,0.28574308193014236,0.27155858038921094,0.27438019682288156,0.27288349073688667,0.2563076837767547,0.3032994976561067,0.30014269706739827
92,0.25921266722812686,0.2777594760102037,0.2660734867223027,0.27247920467710934,0.2667394875487656,0.26951986456679966,0.2638750140813116,0.3106751898736979
93,0.2500717551125604,0.31713683629485284,0.29952071944209724,0.25430784024344927,0.2488003266474525,0.25783172666065807,0.24840819514703086,0.26436926471918487
94,0.24635492205850276,0.253760555465714,0.2526138657676552,0.2590171911028966,0.25674654316731205,0.257907912119096,0.2750279043142925,0.24085555662461802
95,0.23517150671380652,0.25841470100561903,0.2518299046743384,0.27666238919816594,0.23413185289934293,0.24585927755977754,0.25926912239538846,0.2786609953157731
96,0.2226412400873486,0.20688919002229658,0.2560442764587734,0.2711346431814423,0.25924348979108836,0.26669662009542494,0.2370602884054835,0.2677637703326112
97,0.22187928873891136,0.2290130354434115,0.22769421210781277,0.24062299529207135,0.2504991357884543,0.241197057363997,0.23436893434044365,0.23610994611736116
98,0.21826270416395524,0.2376269496496467,0.22772925046095335,0.22023383300788288,0.23601974588561417,0.23757839976124928,0.2349399648440737,0.237845084946208
99,0.2545425605920636,0.23922288418694737,0.22283019730514333,0.22611481985844736,0.2416918917917401,0.24094891363681947,0.2239022515918624,0.2560678801424484
100,0.23965885409574111,0.24154150802059363,0.2329985398524464,0.23222918147667118,0.25559001125011926,0.2411302487856856,0.3160509122268959,0.28888962614575364
101,0.23409775659972457,0.2335942399751603,0.22776817508295635,0.24810668947897144,0.23890921797938758,0.23720297886333125,0.22527567546947055,0.23110566161364404
102,0.22037805609191138,0.21320384565502315,0.2179847675764847,0.24536543421951962,0.2372853877589417,0.226975330193013,0.24240035950700717,0.25677352162869976
103,0.24179900620279335,0.2371964564149475,0.21314139264561766,0.249863470894105,0.2309901661685665,0.23376133789866307,0.2265568471081116,0.24417533935224273
104,0.24440970270633366,0.20847322384372857,0.21452193202177455,0.2123476403489535,0.2183476327222029,0.222604235444952,0.20104952646296792,0.218594309527997
105,0.2555400236443362,0.2519713279258679,0.25418876683553276,0.27257501305258885,0.23544505724645506,0.27464599657981925,0.23293997167202166,0.263084441644075
106,0.2516372426720865,0.2221910224543504,0.23845635921226208,0.24280651037257636,0.24711124940623513,0.25081729762813637,0.23823575290848734,0.25033700999401154
107,0.22975978008477055,0.20308393971082014,0.22571220374135403,0.22770285418045552,0.23221441917413732,0.22892345360874516,0.21165866222335658,0.22992635299555134
108,0.2252593019539082,0.2231969003340455,0.22371437853121343,0.24270810000725326,0.22410367632169764,0.21141303076843784,0.18866204321335264,0.22669055438192254
109,0.23050200155957237,0.23785970618688485,0.226657238290384,0.24193037009129637,0.21813915304166617,0.21460533371225124,0.22912527687133566,0.24708300634166713
110,0.2088544246570302,0.24709428351912716,0.24111202045758923,0.24642147077576865,0.22558909467448246,0.24617133274173342,0.2169172365779221,0.2849063886255782
111,0.220248852946938,0.23782808651931756,0.2209023512569447,0.21831995210669017,0.24447333715397088,0.21392098637080587,0.20920247375861595,0.2399268997058445
112,0.205351270351974,0.23277776361468672,0.20928587849292335,0.20846715383291445,0.21224290568412396,0.2330183077072636,0.21394675313581202,0.23316481797579885
113,0.21012994071563523,0.19356793700920374,0.19923369018554213,0.20892121417794066,0.20716147651023292,0.20262699239905752,0.19750179467442905,0.23956296516623152
114,0.22107230371864156,0.21030812735723078,0.22535114312662538,0.20904518331621452,0.19562148504074098,0.20691452790214715,0.24517549566952498,0.23209804068715958
115,0.22015488729105162,0.22896535841941212,0.22781830359442276,0.24523100172872608,0.2258890026764147,0.2173727500979304,0.21038028777409862,0.2774551060906522
116,0.2609834429978411,0.21099831897416027,0.2508044257086239,0.23184267272934145,0.23305096242308276,0.22582814274042523,0.205752017804135,0.23052687287699838
117,0.2175025276592601,0.22855104801801493,0.24060833308863214,0.2269594841982506,0.21364044339009874,0.20595147080684365,0.2000229925262262,0.23813631686570033
118,0.20544936004678144,0.20703487359516262,0.2203856701136648,0.21717059685402765,0.20430412755201802,0.2159721251003599,0.20439881720552688,0.217645224567437
